-0.263668,-0.114322,-0.00921039,-2.13015,0.164072,1.95719,1.65528
-0.267075,-0.108278,-0.0131575,-2.11911,0.160985,1.95182,1.6485
-0.27103,-0.10107,-0.0177197,-2.10599,0.157467,1.94551,1.64057
-0.274831,-0.0939256,-0.022083,-2.09303,0.154161,1.93935,1.63291
-0.27849,-0.0868516,-0.0262571,-2.08025,0.151056,1.93334,1.62548
-0.282012,-0.0798546,-0.0302509,-2.06764,0.148139,1.92747,1.6183
-0.285406,-0.0729402,-0.034073,-2.05521,0.1454,1.92175,1.61134
-0.289223,-0.0649741,-0.03834,-2.04093,0.1424,1.91523,1.60348
-0.292884,-0.0571333,-0.0423953,-2.02691,0.139613,1.90888,1.59592
-0.296399,-0.0494234,-0.0462503,-2.01316,0.137024,1.90271,1.58863
-0.299775,-0.0418491,-0.049916,-1.99967,0.134619,1.89671,1.58162
-0.303484,-0.0333506,-0.0538996,-1.98456,0.132068,1.89004,1.5739
-0.307033,-0.0250385,-0.0576622,-1.96981,0.129724,1.88357,1.5665
-0.310431,-0.0169161,-0.0612173,-1.95542,0.127572,1.8773,1.55942
-0.314094,-0.00799326,-0.0649967,-1.93963,0.125348,1.87047,1.55178
-0.317588,0.000684323,-0.0685446,-1.9243,0.123328,1.86387,1.54451
-0.320925,0.00911577,-0.0718767,-1.90941,0.121494,1.8575,1.53758
-0.324466,0.0182117,-0.0753545,-1.89337,0.119643,1.85067,1.53025
-0.327836,0.0270048,-0.0786006,-1.87787,0.117982,1.8441,1.5233
-0.331363,0.036348,-0.0819343,-1.86141,0.11634,1.83716,1.51606
-0.334707,0.0453319,-0.0850273,-1.8456,0.114884,1.83051,1.50923
-0.338166,0.0547478,-0.0881591,-1.82903,0.113473,1.82357,1.50221
-0.341703,0.064502,-0.0912886,-1.81187,0.112133,1.81641,1.49509
-0.34503,0.0737832,-0.0941578,-1.79555,0.110971,1.80962,1.48844
-0.348399,0.0832846,-0.0969925,-1.77884,0.109886,1.80269,1.48177
-0.351778,0.0929126,-0.0997622,-1.76192,0.108891,1.79568,1.47515
-0.355137,0.102575,-0.102441,-1.74493,0.107993,1.78867,1.46864
-0.358448,0.112181,-0.105006,-1.72804,0.107196,1.7817,1.46229
-0.361684,0.121645,-0.107441,-1.71139,0.106502,1.77485,1.45617
-0.364821,0.130888,-0.109732,-1.69513,0.105906,1.76816,1.4503
-0.367839,0.139837,-0.111871,-1.67939,0.105404,1.7617,1.44474
-0.370719,0.148427,-0.113853,-1.66427,0.104988,1.7555,1.4395
-0.373446,0.156603,-0.115676,-1.64988,0.104651,1.74959,1.4346
-0.376008,0.164321,-0.11734,-1.63628,0.104383,1.74402,1.43006
-0.378397,0.171547,-0.11885,-1.62356,0.104174,1.73881,1.42588
-0.380607,0.178256,-0.12021,-1.61173,0.104017,1.73396,1.42206
-0.382636,0.184435,-0.121429,-1.60084,0.103902,1.7295,1.4186
-0.384484,0.19008,-0.122514,-1.59088,0.10382,1.72542,1.41548
-0.386156,0.195195,-0.123473,-1.58186,0.103766,1.72173,1.41268
-0.387655,0.199794,-0.124317,-1.57374,0.103733,1.7184,1.4102
-0.38899,0.203896,-0.125055,-1.5665,0.103716,1.71544,1.40801
-0.39017,0.207526,-0.125697,-1.56009,0.10371,1.71281,1.4061
-0.391204,0.210714,-0.126252,-1.55446,0.103712,1.71051,1.40442
-0.392104,0.213492,-0.126728,-1.54955,0.103719,1.70849,1.40298
-0.392882,0.215894,-0.127135,-1.54531,0.10373,1.70676,1.40174
-0.393549,0.217956,-0.127481,-1.54167,0.103741,1.70526,1.40068
-0.394117,0.219713,-0.127772,-1.53856,0.103754,1.70399,1.39978
-0.394597,0.221198,-0.128017,-1.53594,0.103765,1.70291,1.39903
-0.394999,0.222444,-0.128221,-1.53373,0.103776,1.70201,1.39839
-0.395335,0.223483,-0.12839,-1.5319,0.103786,1.70126,1.39787
-0.395612,0.224343,-0.128529,-1.53038,0.103795,1.70064,1.39743
-0.39584,0.225049,-0.128643,-1.52913,0.103803,1.70012,1.39708
-0.396025,0.225624,-0.128736,-1.52811,0.103809,1.69971,1.39679
